Student_ID,Gender,Branch,CGPA,SSC_Marks,HSC_Marks,Internships,Projects,Certifications,Backlogs,Aptitude_Score,Technical_Skill,Coding_Skill,Communication_Skill,Soft_Skill,Extracurricular_Score,Leadership_Score,Placement_Training,Workshops_Attended,Mock_Interview_Score,LinkedIn_GitHub_Activity,Employability_Score,Placed,Package_LPA
STU03056,Female,CSE,6.44,91.54,91.65,2,3,0,1,55.1,5.64,5.01,4.8,6.27,5.05,0.86,Yes,4,9.91,6.5,45.07,0,0.0
STU03057,Male,IT,8.14,92.79,75.56,0,0,0,0,48.95,5.04,6.44,4.7,5.61,5.52,6.67,Yes,1,4.59,3.8,39.39,0,0.0
STU03058,Male,ECE,7.76,75.84,64.89,0,5,2,0,21.53,5.9,4.96,3.25,5.17,3.76,8.64,Yes,0,5.6,5.03,47.48,0,0.0
STU03059,Male,CSE,6.27,93.97,69.13,0,0,4,4,79.98,7.22,6.49,6.19,6.19,6.57,4.11,Yes,0,7.6,4.93,37.48,0,0.0
STU03060,Female,MECH,5.58,85.03,86.22,1,1,4,1,79.87,7.29,6.56,3.1,2.91,6.69,6.84,No,3,4.19,2.52,40.24,0,0.0
STU03061,Female,ECE,8.53,71.01,63.38,2,4,1,2,39.12,7.15,7.88,2.76,4.1,6.11,7.44,No,0,5.38,5.61,40.25,1,6.26
STU03062,Male,CSE,6.06,73.9,81.17,0,3,2,0,67.41,5.87,6.84,6.42,5.61,4.62,7.56,Yes,2,7.11,3.25,56.52,0,0.0
STU03063,Female,CSE,5.39,86.49,61.36,0,1,2,1,53.81,5.83,4.41,6.06,6.91,1.55,5.04,Yes,4,6.79,5.13,40.4,0,0.0
STU03064,Male,EEE,8.82,74.12,66.48,1,2,1,0,35.36,7.33,7.9,7.01,7.44,2.94,2.56,Yes,2,6.21,0.05,52.65,1,7.95
STU03065,Female,IT,10.0,93.88,59.97,0,1,5,0,44.03,10.0,10.0,5.18,5.66,7.16,6.96,No,0,7.96,5.56,62.43,1,9.6
STU03066,Female,CSE,8.06,60.76,66.29,4,1,1,0,59.98,3.9,3.89,6.64,8.16,7.87,2.57,Yes,3,5.23,3.44,55.66,0,0.0
STU03067,Male,CSE,7.21,83.65,64.26,2,5,1,2,86.07,6.38,6.29,4.75,5.69,4.45,4.94,No,1,6.9,8.48,59.69,1,9.8
STU03068,Female,ECE,6.25,78.59,68.44,0,3,3,0,14.78,4.92,5.6,8.66,7.45,7.31,6.38,Yes,0,4.24,4.1,44.76,0,0.0
STU03069,Male,CSE,6.11,83.53,70.66,0,1,0,0,61.54,5.26,5.5,8.56,7.89,4.76,3.61,Yes,1,3.52,5.13,53.71,0,0.0
STU03070,Female,CSE,6.77,64.55,54.14,1,2,2,0,60.08,8.82,7.52,5.57,4.37,5.59,0.78,Yes,1,3.43,3.35,58.09,0,0.0
STU03071,Female,MECH,8.23,77.17,86.17,1,6,1,0,51.06,5.46,5.11,5.74,6.71,8.53,6.45,Yes,4,5.82,5.99,47.27,1,7.61
STU03072,Male,CSE,5.78,79.72,72.38,2,3,2,1,81.42,6.72,6.54,3.48,3.49,7.52,8.08,No,3,4.5,4.31,54.55,0,0.0
STU03073,Female,ECE,6.32,77.77,76.38,1,3,2,0,83.35,8.1,6.29,5.35,4.77,6.91,3.0,Yes,3,8.3,2.09,52.61,1,7.22
STU03074,Male,IT,9.03,66.89,76.73,3,3,1,1,48.34,6.15,7.46,7.19,5.62,5.97,6.81,Yes,0,3.89,3.37,64.18,1,9.73
STU03075,Male,MECH,6.62,71.72,70.82,0,1,3,3,73.58,6.8,5.97,7.84,7.65,7.35,5.67,No,1,5.19,2.53,23.32,0,0.0
STU03076,Male,CSE,7.35,73.02,91.43,0,6,2,1,92.72,8.63,10.0,6.45,6.73,8.98,4.81,Yes,0,4.95,4.91,65.69,1,9.1
STU03077,Male,ECE,6.87,82.32,74.92,0,2,4,0,72.81,7.68,9.53,8.35,7.09,7.03,5.92,Yes,0,6.26,1.96,60.08,1,8.77
STU03078,Male,ECE,7.48,84.94,85.7,3,0,4,0,58.23,4.54,4.36,6.38,7.03,5.79,5.42,No,4,5.1,5.69,53.14,0,0.0
STU03079,Female,MECH,6.49,74.77,69.91,2,4,2,0,81.19,3.76,2.72,7.9,6.59,1.15,7.64,Yes,4,5.19,7.58,43.38,0,0.0
STU03080,Male,ECE,7.89,63.32,61.4,1,5,3,0,76.57,6.32,7.06,3.76,4.87,6.29,5.43,Yes,1,6.1,0.93,60.66,1,9.34
STU03081,Male,ECE,8.03,58.23,82.87,0,2,2,0,55.27,7.53,9.08,4.74,6.81,5.35,3.26,Yes,0,4.16,2.94,54.22,0,0.0
STU03082,Male,EEE,10.0,75.67,62.95,1,1,0,4,73.44,8.73,7.96,3.22,5.61,6.74,5.64,No,1,3.12,1.75,35.49,0,0.0
STU03083,Male,ECE,9.26,82.1,68.07,0,6,0,0,41.51,7.01,4.46,7.68,6.51,4.53,2.64,Yes,0,5.85,4.79,55.95,1,8.07
STU03084,Female,ECE,9.26,66.23,86.75,0,3,1,1,53.38,7.52,9.68,6.13,7.08,2.76,6.96,Yes,2,4.36,1.71,51.05,1,7.35
STU03085,Female,MECH,6.07,89.81,59.42,0,6,3,0,34.98,5.6,6.12,5.56,4.13,5.08,1.65,Yes,3,5.51,2.12,41.89,0,0.0
STU03086,Male,IT,8.69,72.0,73.65,2,4,1,0,96.09,8.6,5.87,6.52,5.12,5.08,5.39,No,1,6.48,2.7,68.86,1,11.15
STU03087,Female,MECH,7.86,78.96,80.29,0,1,5,0,60.29,5.27,5.83,6.71,4.86,5.05,5.05,Yes,3,8.25,4.34,41.56,0,0.0
STU03088,Female,CSE,4.9,75.63,75.5,0,3,1,2,32.11,5.82,4.31,8.37,7.93,5.61,4.45,No,2,4.15,3.13,32.15,0,0.0
STU03089,Female,CIVIL,7.11,69.06,50.04,3,4,3,0,34.35,8.8,10.0,9.2,7.32,6.5,3.3,No,2,4.28,6.75,49.35,0,0.0
STU03090,Male,IT,7.4,87.9,79.79,0,2,1,0,65.76,4.73,4.02,6.42,6.59,4.21,5.71,Yes,3,4.47,5.2,46.13,0,0.0
STU03091,Male,ECE,10.0,82.53,88.1,3,2,2,1,100.0,8.59,8.01,10.0,7.95,8.58,6.38,Yes,3,6.05,4.82,71.53,1,10.02
STU03092,Female,CSE,5.64,75.26,75.09,1,4,4,0,64.2,4.59,7.48,7.77,6.63,5.21,2.52,Yes,1,5.97,5.48,57.87,0,0.0
STU03093,Female,CSE,6.18,78.22,63.68,0,2,2,1,82.22,3.85,2.79,5.87,5.81,4.49,7.94,Yes,4,4.41,2.58,43.04,0,0.0
STU03094,Female,IT,6.24,76.59,70.18,3,3,3,0,77.23,5.49,4.71,8.58,7.07,5.06,5.93,No,2,6.89,5.34,66.91,1,10.56
STU03095,Female,CSE,6.27,68.48,70.08,0,2,1,0,52.41,3.57,4.22,3.2,4.29,6.95,7.49,Yes,3,4.47,10.0,37.35,0,0.0
STU03096,Male,CSE,8.06,66.97,75.16,1,0,4,3,45.85,5.17,6.05,6.61,5.52,3.55,3.57,No,2,1.92,5.69,48.34,0,0.0
STU03097,Female,IT,7.55,76.53,63.26,1,5,2,0,59.98,6.7,6.92,7.32,6.56,5.69,5.03,Yes,3,4.75,6.31,68.8,1,9.91
STU03098,Female,CIVIL,7.11,80.09,62.0,0,1,0,2,26.64,6.94,4.41,6.48,5.48,5.42,4.64,No,1,6.02,5.55,24.77,0,0.0
STU03099,Male,CSE,5.71,68.32,73.52,4,3,4,0,72.25,6.26,6.32,6.7,6.02,4.73,6.06,No,2,5.15,5.28,65.32,1,10.55
STU03100,Male,CSE,6.98,89.24,70.59,1,1,5,0,59.11,8.52,10.0,7.75,6.54,6.53,3.97,Yes,0,5.79,6.19,61.14,1,10.16
STU03101,Male,EEE,5.93,66.54,84.56,0,4,0,1,50.02,4.19,4.37,4.14,5.43,4.98,2.01,No,3,6.04,5.64,22.07,0,0.0
STU03102,Female,CSE,7.14,95.23,99.82,0,1,3,0,46.61,5.1,7.97,7.82,6.7,5.43,1.11,Yes,1,5.38,5.52,60.13,1,9.04
STU03103,Male,CSE,7.5,83.49,81.75,2,2,2,0,56.74,4.6,4.9,8.34,7.49,6.1,0.56,No,0,7.16,7.12,59.0,1,10.44
STU03104,Female,ECE,5.19,66.29,57.61,0,3,3,0,34.86,3.99,2.35,8.19,7.66,5.86,3.88,No,0,5.14,9.41,34.55,0,0.0
STU03105,Male,CSE,7.68,77.3,91.28,0,4,0,1,72.5,5.89,7.38,5.71,4.7,6.59,6.73,No,2,5.01,5.6,52.09,0,0.0
STU03106,Female,IT,7.68,75.2,75.93,0,4,2,0,54.72,4.9,4.38,5.09,6.13,7.59,6.6,Yes,0,5.91,2.09,55.8,1,9.74
STU03107,Male,CSE,9.03,87.21,70.4,1,0,2,0,39.24,3.87,2.43,6.48,4.79,10.0,4.17,No,0,1.69,8.1,47.23,0,0.0
STU03108,Female,ECE,7.64,91.01,76.87,4,1,3,0,91.78,6.68,5.91,4.87,5.16,5.25,7.15,Yes,3,6.38,5.52,61.1,1,8.74
STU03109,Female,ECE,6.57,79.63,56.33,1,6,1,1,50.9,5.79,4.43,8.81,7.62,5.52,4.71,No,1,5.81,5.56,48.81,0,0.0
STU03110,Male,ECE,6.25,92.37,71.8,2,3,3,2,59.34,8.11,6.92,3.77,4.18,5.6,2.47,No,0,9.53,3.41,44.95,0,0.0
STU03111,Male,ECE,8.08,78.09,82.21,2,3,1,1,53.98,7.0,5.61,4.63,5.71,3.37,2.56,Yes,1,2.57,6.28,53.83,1,8.39
STU03112,Male,CSE,6.5,97.07,84.02,0,2,1,2,61.47,6.82,8.5,4.48,4.74,6.66,4.54,No,1,6.85,4.22,39.07,0,0.0
STU03113,Female,ECE,7.13,62.95,70.2,1,0,4,0,53.44,4.55,6.31,6.12,6.44,5.24,6.79,Yes,1,5.34,5.23,48.83,0,0.0
STU03114,Male,ECE,8.17,73.06,62.28,0,3,1,0,79.79,6.33,5.77,3.56,4.33,5.55,5.06,Yes,0,8.47,5.11,52.7,0,0.0
STU03115,Male,CSE,7.84,76.79,81.6,2,4,4,0,70.55,8.62,10.0,6.71,6.09,5.11,0.76,Yes,4,5.54,3.58,75.33,1,11.64
STU03116,Female,CSE,7.19,90.01,69.15,1,4,4,3,44.8,6.66,6.62,4.55,4.42,7.31,7.66,Yes,1,3.62,6.93,50.25,0,0.0
STU03117,Male,CSE,6.06,68.32,81.11,2,3,2,3,88.69,5.05,5.75,3.34,4.19,3.77,7.74,No,0,6.2,5.92,43.84,0,0.0
STU03118,Male,ECE,5.59,76.53,79.6,0,1,3,0,53.5,7.5,8.93,5.33,5.35,8.21,9.18,No,1,6.53,5.57,45.12,0,0.0
STU03119,Male,CSE,7.45,75.51,82.88,1,2,0,3,55.58,4.63,5.5,5.32,5.9,1.82,5.36,No,1,5.78,6.75,42.36,0,0.0
STU03120,Male,CSE,7.24,73.32,90.35,0,0,3,0,52.11,4.47,4.01,7.44,7.59,6.05,4.78,No,4,6.57,4.67,44.32,0,0.0
STU03121,Male,IT,6.7,82.17,81.69,0,5,1,3,57.23,5.6,6.79,6.56,6.81,10.0,0.63,Yes,3,3.65,2.87,41.34,0,0.0
STU03122,Male,IT,8.77,81.69,72.07,1,2,0,0,75.55,5.9,6.41,5.69,5.73,8.97,3.78,Yes,1,6.04,5.73,53.57,0,0.0
STU03123,Male,ECE,5.81,72.75,64.97,0,0,1,1,100.0,4.02,4.15,3.88,6.44,7.24,5.69,Yes,1,6.13,5.32,31.76,0,0.0
STU03124,Male,IT,7.14,61.59,77.9,2,3,5,0,67.94,10.0,10.0,8.48,8.01,6.1,8.54,No,0,6.71,4.26,71.63,1,10.81
STU03125,Male,CSE,5.67,83.85,72.47,0,0,4,0,77.83,6.5,7.4,7.3,8.22,5.04,3.35,No,0,5.87,2.81,51.14,0,0.0
STU03126,Male,EEE,6.69,73.64,90.95,2,4,3,0,44.6,8.05,9.42,6.01,5.46,4.82,4.99,Yes,0,3.39,5.94,54.95,1,8.05
STU03127,Male,IT,6.49,89.78,93.68,0,1,5,1,62.76,6.73,4.96,6.72,6.15,8.49,4.5,No,4,4.02,1.91,47.18,0,0.0
STU03128,Female,EEE,6.6,58.97,58.75,2,3,1,3,61.58,3.36,2.84,7.72,6.77,7.53,7.32,Yes,3,7.23,5.55,31.3,0,0.0
STU03129,Male,CSE,6.39,71.94,78.44,1,2,4,0,58.28,6.53,8.63,4.53,5.71,6.9,5.61,Yes,1,5.43,0.89,57.3,0,0.0
STU03130,Male,EEE,6.13,79.97,74.28,4,6,5,1,77.68,7.8,8.32,8.41,5.75,7.91,4.55,Yes,3,3.42,7.16,61.55,1,7.34
STU03131,Male,CSE,7.51,68.52,92.59,3,4,1,1,64.52,4.77,3.9,6.72,6.14,9.85,8.92,Yes,0,5.21,7.41,60.8,1,9.84
STU03132,Male,EEE,8.47,84.51,68.48,0,1,1,0,82.98,5.44,5.07,6.61,5.42,8.85,5.73,Yes,1,6.04,7.44,53.42,0,0.0
STU03133,Female,CSE,6.55,65.29,78.71,1,4,3,0,97.0,5.42,4.65,6.48,7.26,5.08,4.56,No,1,7.03,2.52,62.33,1,10.47
STU03134,Female,IT,8.21,79.75,87.25,2,5,2,0,49.03,5.81,6.85,7.28,5.68,7.7,2.43,No,0,5.64,6.5,57.22,1,8.51
STU03135,Female,CIVIL,6.47,87.12,61.48,2,2,5,0,47.21,6.74,8.41,6.34,4.76,5.78,8.17,No,4,6.14,0.77,37.23,0,0.0
STU03136,Female,EEE,8.18,75.94,100.0,2,6,0,1,99.92,7.93,7.63,5.28,6.48,3.5,3.99,Yes,1,5.82,5.94,57.88,1,6.84
STU03137,Female,ECE,7.7,53.9,79.37,3,4,5,0,63.93,5.41,2.62,6.73,6.87,4.28,7.77,Yes,0,2.55,3.43,66.51,1,8.74
STU03138,Female,EEE,7.11,80.18,64.28,0,4,5,0,77.56,5.16,1.86,8.11,7.51,2.57,1.75,Yes,1,6.69,2.55,48.66,0,0.0
STU03139,Female,CSE,9.47,81.48,72.7,2,4,5,0,73.81,6.47,6.44,6.47,6.19,4.34,7.3,Yes,0,5.15,2.67,76.5,1,11.51
STU03140,Female,CSE,8.87,75.51,86.13,2,1,0,0,62.76,5.06,4.87,3.53,4.52,2.79,4.99,Yes,4,7.17,9.55,54.8,0,0.0
STU03141,Female,IT,7.28,70.48,76.69,1,2,1,0,97.9,5.13,6.07,7.98,7.67,6.32,2.56,Yes,0,4.33,2.32,60.27,1,10.03
STU03142,Male,CSE,6.96,72.57,82.59,1,1,3,1,85.68,6.72,6.86,8.91,6.79,7.23,5.28,Yes,2,1.62,10.0,61.11,1,10.04
STU03143,Female,CSE,6.29,79.46,66.54,0,6,1,1,100.0,8.6,10.0,4.03,3.72,6.1,4.33,Yes,4,8.83,8.4,62.21,0,0.0
STU03144,Female,ECE,6.17,72.38,80.07,0,4,0,0,65.8,4.38,6.4,4.63,4.85,5.62,5.81,Yes,0,5.93,1.32,45.56,0,0.0
STU03145,Male,ECE,8.43,72.19,80.64,1,6,2,0,69.85,7.05,8.34,3.67,5.7,5.03,3.48,No,1,6.98,4.64,57.16,1,7.68
STU03146,Female,EEE,6.98,84.47,81.48,0,6,5,0,62.54,6.23,6.53,5.71,4.29,7.09,5.25,No,3,2.63,1.52,55.07,0,0.0
STU03147,Female,IT,7.49,78.6,91.48,3,5,0,0,79.25,5.56,3.96,7.71,6.31,5.27,7.58,No,3,4.07,6.12,64.28,1,10.28
STU03148,Male,IT,7.0,62.65,74.59,4,6,0,2,64.37,9.55,9.78,5.47,5.99,4.1,7.12,No,1,7.3,8.45,55.18,1,8.55
STU03149,Female,EEE,6.99,64.19,82.01,2,0,4,0,84.79,2.92,2.43,5.91,6.21,7.38,4.39,Yes,3,4.41,5.53,42.67,0,0.0
STU03150,Female,IT,6.92,78.51,83.11,1,5,3,2,72.07,8.43,9.14,9.32,6.58,3.51,3.94,No,1,3.58,6.71,62.48,1,10.51
STU03151,Female,CSE,7.45,86.12,81.68,1,4,5,3,67.52,4.34,4.34,7.24,7.18,9.27,6.02,Yes,3,5.33,8.05,50.11,0,0.0
STU03152,Female,IT,6.71,100.0,69.53,1,3,5,2,89.22,3.17,3.19,5.43,6.27,4.53,4.6,No,2,5.44,2.28,46.32,1,8.33
STU03153,Female,MECH,8.08,67.65,73.04,3,0,2,0,44.15,4.09,5.02,7.02,5.68,8.34,6.6,Yes,0,5.04,5.76,41.3,0,0.0
STU03154,Female,ECE,4.49,79.56,55.67,1,6,1,0,55.47,4.24,6.58,7.24,7.32,5.8,8.02,Yes,2,3.87,5.22,49.71,0,0.0
STU03155,Female,CIVIL,7.13,68.27,73.37,1,1,0,0,61.14,6.63,7.34,5.07,5.66,7.5,2.78,Yes,1,6.45,3.95,34.37,0,0.0
STU03156,Male,CSE,8.6,82.51,68.45,2,1,3,0,93.87,8.62,10.0,8.94,6.16,6.72,5.7,Yes,1,6.0,3.74,75.35,1,11.13
STU03157,Female,ECE,8.07,74.48,69.23,1,5,3,0,44.34,6.15,5.52,5.06,5.33,7.16,5.39,No,3,6.03,4.59,55.45,0,0.0
STU03158,Female,IT,6.73,89.66,77.0,0,2,2,2,59.55,6.06,7.38,8.1,7.23,10.0,1.97,Yes,4,8.48,6.12,49.67,0,0.0
STU03159,Female,CSE,5.85,62.87,66.67,1,3,2,0,75.09,4.37,5.3,4.38,4.54,2.06,6.47,Yes,4,1.97,9.01,54.19,1,9.17
STU03160,Female,IT,7.35,91.17,86.95,0,2,3,0,13.75,1.21,1.66,3.64,3.98,5.9,1.66,No,2,3.08,7.15,31.01,0,0.0
STU03161,Male,ECE,7.58,77.39,78.21,1,3,3,0,71.26,3.9,4.0,4.97,5.96,5.05,6.44,Yes,3,1.49,3.01,47.28,0,0.0
STU03162,Male,ECE,5.86,66.75,73.17,2,5,3,0,63.43,6.57,7.46,7.63,7.56,8.51,3.5,No,0,3.78,3.92,57.31,1,9.45
STU03163,Male,EEE,8.39,78.26,58.86,0,5,2,0,96.16,1.74,2.18,6.48,6.52,4.27,5.01,No,2,3.53,8.77,43.4,1,6.02
STU03164,Female,IT,7.33,75.69,75.45,4,3,1,1,50.14,4.54,4.15,4.35,5.0,7.27,7.22,No,0,3.61,3.62,55.57,1,8.75
STU03165,Female,MECH,7.15,66.16,86.72,0,4,0,0,59.31,4.5,7.07,3.5,3.73,4.98,5.21,No,3,5.68,7.11,37.14,0,0.0
STU03166,Female,IT,6.85,78.79,79.44,1,3,1,1,67.61,7.21,6.37,4.46,4.52,4.45,5.99,No,4,6.4,4.51,44.35,0,0.0
STU03167,Female,EEE,7.69,61.0,74.6,2,2,1,1,38.32,6.44,5.11,7.66,6.72,9.03,8.63,Yes,2,8.29,1.59,47.53,0,0.0
STU03168,Male,MECH,5.53,81.5,69.68,0,3,0,2,57.5,4.98,6.56,2.86,5.72,4.24,3.72,No,1,3.08,3.78,25.77,0,0.0
STU03169,Female,ECE,8.05,86.69,65.27,0,2,2,0,74.23,9.02,9.57,6.74,5.91,6.85,7.01,No,2,7.4,4.86,52.4,0,0.0
STU03170,Male,ECE,8.22,65.42,84.24,1,3,3,2,53.86,2.77,4.31,8.17,7.24,4.63,4.35,No,1,4.51,0.99,40.43,0,0.0
STU03171,Male,CIVIL,8.61,72.56,93.21,1,3,3,0,38.27,5.46,5.09,4.88,5.16,4.44,2.85,No,1,8.73,7.28,44.48,0,0.0
STU03172,Female,IT,8.13,89.54,68.35,0,1,2,1,61.85,7.85,8.57,6.28,6.01,6.48,1.56,No,2,3.84,1.9,51.69,0,0.0
STU03173,Female,ECE,5.52,72.75,57.55,2,2,3,0,48.63,5.0,4.79,7.81,5.64,6.12,5.58,Yes,4,3.72,2.4,50.29,0,0.0
STU03174,Male,CSE,6.59,65.96,71.36,3,3,0,3,86.15,5.2,4.08,6.52,6.3,7.9,7.78,No,1,5.61,6.47,54.52,1,9.61
STU03175,Male,MECH,8.96,63.61,69.45,1,4,1,2,72.54,7.29,6.61,2.23,2.7,3.02,3.7,Yes,1,5.41,3.86,38.43,0,0.0
STU03176,Male,CSE,8.22,74.84,80.11,0,6,2,0,63.02,7.41,8.49,5.06,5.19,1.79,5.25,Yes,2,9.98,5.39,56.8,0,0.0
STU03177,Male,ECE,5.8,73.64,70.4,3,4,4,0,52.61,6.7,6.11,6.02,5.94,4.66,6.12,Yes,1,6.06,6.38,65.15,1,8.78
STU03178,Female,EEE,6.55,72.11,90.69,3,1,1,0,100.0,4.65,4.58,5.94,5.84,2.37,9.23,Yes,2,4.46,6.39,51.05,1,7.67
STU03179,Male,CIVIL,7.0,79.27,74.38,1,4,1,0,71.83,6.32,5.52,6.93,6.76,8.94,5.47,Yes,2,2.92,7.47,49.69,0,0.0
STU03180,Male,IT,6.84,77.5,88.19,3,2,2,0,89.53,9.33,10.0,10.0,8.7,5.29,3.97,Yes,1,2.54,6.82,74.62,1,11.41
STU03181,Male,CSE,6.61,84.78,96.3,1,4,3,3,78.37,9.14,8.45,5.29,5.42,5.43,6.6,Yes,0,5.38,2.3,56.58,0,0.0
STU03182,Male,MECH,8.05,81.18,76.3,0,3,3,1,78.24,6.3,7.06,6.62,3.69,4.62,4.65,No,0,5.16,3.87,39.89,0,0.0
STU03183,Male,MECH,8.04,92.18,65.59,1,4,1,0,26.88,5.24,6.81,7.01,6.69,6.27,7.78,Yes,3,3.92,3.2,45.43,0,0.0
STU03184,Male,ECE,7.7,72.96,66.97,0,4,2,0,58.04,5.27,5.1,5.99,6.25,8.26,2.66,Yes,4,6.05,10.0,45.96,0,0.0
STU03185,Male,EEE,7.87,87.11,58.45,4,5,4,0,66.72,8.44,6.63,5.81,6.0,6.72,3.13,Yes,4,6.25,6.08,66.89,1,8.91
STU03186,Male,IT,6.59,64.18,76.32,3,5,1,1,32.02,6.01,5.74,6.77,5.19,8.0,5.92,No,1,7.54,3.69,60.6,1,8.63
STU03187,Male,EEE,6.78,67.66,99.13,0,2,2,0,56.21,5.81,6.29,7.87,6.0,5.54,6.88,Yes,1,3.53,4.83,40.34,0,0.0
STU03188,Female,CSE,6.63,87.29,94.84,0,2,1,0,96.91,6.14,6.94,6.53,5.87,7.58,6.17,No,2,6.08,4.74,50.71,0,0.0
STU03189,Male,IT,6.87,78.9,79.72,1,6,4,0,68.26,5.8,5.33,6.68,6.36,2.15,2.82,No,4,7.85,5.85,59.61,1,10.19
STU03190,Female,IT,6.63,61.1,66.35,4,2,3,1,62.03,3.41,3.66,5.46,4.88,5.62,6.52,No,1,6.59,6.31,57.93,1,10.18
STU03191,Female,EEE,8.8,73.65,93.58,1,0,0,0,61.91,3.92,3.1,4.55,6.5,9.06,10.0,No,1,5.38,2.06,34.7,0,0.0
STU03192,Female,CIVIL,8.37,69.47,75.37,0,5,5,2,28.55,6.71,6.23,7.1,6.4,4.32,4.42,No,0,1.55,6.69,37.12,0,0.0
STU03193,Female,CSE,8.11,63.01,73.02,0,5,0,2,59.7,6.39,5.94,6.81,6.44,5.07,2.86,Yes,1,6.23,5.03,48.08,0,0.0
STU03194,Female,CSE,7.3,70.31,68.61,3,3,0,2,29.83,3.34,1.91,3.73,4.87,5.35,6.89,Yes,0,4.12,6.5,43.53,0,0.0
STU03195,Female,CSE,6.58,73.82,80.43,1,3,4,2,75.16,7.98,8.2,10.0,8.19,0.43,5.49,No,0,7.52,1.83,58.37,1,9.79
STU03196,Female,CSE,7.75,77.42,48.97,0,2,0,2,42.97,6.42,7.49,8.47,7.5,8.67,2.13,No,1,3.94,6.13,45.17,0,0.0
STU03197,Male,CIVIL,7.96,82.62,84.78,4,4,1,0,43.2,9.03,7.02,8.45,7.6,3.57,2.2,Yes,1,6.21,0.0,52.38,0,0.0
STU03198,Female,EEE,6.24,61.18,59.06,0,1,4,2,84.29,6.84,5.4,6.21,5.53,0.96,6.59,No,1,6.56,2.11,38.45,1,6.78
STU03199,Male,CSE,6.34,86.47,85.12,0,4,1,4,50.28,4.74,5.16,3.51,4.44,2.55,6.11,No,2,3.72,4.8,29.39,0,0.0
STU03200,Male,CIVIL,6.72,81.97,71.38,2,4,0,1,99.25,4.98,4.4,8.22,7.92,6.2,5.51,Yes,2,5.74,1.56,43.44,0,0.0
STU03201,Male,IT,8.19,72.88,71.67,1,4,5,0,78.44,4.37,3.97,4.78,4.59,3.46,3.65,Yes,1,9.18,3.79,65.8,1,9.36
STU03202,Male,MECH,5.05,82.0,72.92,2,0,0,1,72.64,7.09,5.19,5.37,4.8,5.13,3.51,No,0,5.81,10.0,33.23,0,0.0
STU03203,Male,MECH,7.06,65.97,63.12,1,3,4,1,47.73,6.91,7.95,5.31,4.71,3.42,1.63,Yes,1,6.8,6.32,38.46,0,0.0
STU03204,Male,ECE,5.69,66.84,68.54,1,1,2,0,92.81,4.01,1.88,3.69,4.45,5.87,2.05,Yes,0,4.96,4.44,38.65,0,0.0
STU03205,Female,EEE,6.6,78.24,86.58,0,3,2,0,42.08,4.26,4.47,4.2,5.32,1.85,7.85,Yes,3,2.15,4.53,36.81,0,0.0
STU03206,Female,ECE,6.6,75.33,100.0,1,5,1,2,48.56,5.12,5.11,3.33,3.54,6.38,4.14,No,3,9.06,6.1,36.29,0,0.0
STU03207,Male,CIVIL,6.87,85.14,74.16,1,3,3,0,77.6,7.11,10.0,4.62,5.52,6.57,3.84,No,1,7.52,6.28,45.7,0,0.0
STU03208,Male,ECE,7.35,93.21,61.48,0,3,0,1,66.62,9.73,10.0,6.4,5.61,4.82,7.49,No,2,4.06,2.35,52.69,0,0.0
STU03209,Female,IT,6.51,81.18,89.31,4,5,1,0,41.04,2.6,4.37,7.07,5.68,4.54,2.79,No,2,6.7,5.38,58.16,1,8.99
STU03210,Male,CSE,7.2,73.55,69.0,2,2,1,0,57.57,5.85,4.85,7.36,6.91,5.19,5.19,Yes,0,5.4,2.61,62.28,1,9.09
STU03211,Female,MECH,6.26,82.83,66.99,1,3,3,0,45.62,4.92,5.1,3.92,3.48,3.58,5.33,No,1,2.94,3.68,36.62,1,5.71
STU03212,Male,CSE,8.29,87.05,76.92,1,3,1,4,78.3,4.57,4.29,3.15,4.01,8.55,6.81,Yes,3,6.61,8.41,44.17,0,0.0
STU03213,Male,IT,8.03,89.56,50.87,3,1,3,0,63.92,6.92,4.63,4.77,5.9,3.52,6.81,No,0,6.02,6.72,63.09,0,0.0
STU03214,Male,ECE,7.9,100.0,65.92,0,3,3,0,62.42,6.89,6.12,5.94,7.53,5.41,3.58,No,0,9.25,5.74,47.52,0,0.0
STU03215,Male,CSE,8.35,80.16,73.98,0,2,1,0,100.0,7.26,7.28,3.65,4.03,5.41,7.99,No,1,5.91,2.77,62.08,0,0.0
STU03216,Male,IT,7.76,80.12,60.45,0,2,2,0,62.0,6.65,8.8,3.9,4.6,9.07,7.16,No,4,6.96,5.0,55.52,1,8.71
STU03217,Female,IT,9.12,74.98,92.04,1,5,2,0,67.27,3.86,3.13,6.33,5.65,5.43,5.44,No,0,4.38,2.54,52.52,1,7.99
STU03218,Female,EEE,9.35,86.68,80.31,3,0,5,2,94.82,8.04,8.15,5.69,6.82,4.65,5.92,Yes,0,8.09,2.61,58.21,1,6.93
STU03219,Female,EEE,8.41,75.88,88.78,2,3,4,1,49.57,6.89,7.76,2.79,4.7,5.53,7.14,No,1,3.33,3.96,42.89,0,0.0
STU03220,Male,ECE,6.01,62.03,75.6,0,3,1,0,58.77,3.71,4.15,7.1,6.62,3.8,4.46,Yes,4,8.17,6.59,34.62,0,0.0
STU03221,Male,MECH,6.1,79.67,91.86,0,5,1,2,78.18,7.54,8.17,5.13,6.96,8.15,3.09,Yes,0,6.97,3.14,35.81,0,0.0
